workerid,trial_type,story,scenario,topic,slide_number,response,block,qud,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,"""filler""","""When Natalie and her friend went to the roller rink together last week, they thought it would be a good to know more about each other&quotechars academic backgrounds. They have plans to go skating again this evening. While they lace up their skates, her friend asks where she went to college.""","""I went to NYU.""","""college""",33,"""polar""","""qud_assessment""","""polar""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""filler""","""When Natalie and her friend went to the roller rink together last week, they thought it would be a good to know more about each other&quotechars academic backgrounds. They have plans to go skating again this evening. While they lace up their skates, her friend asks where she went to college.""","""I went to NYU.""","""college""",33,0,"""exhaustivity""","""polar""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""distributiveFiller""","""Crystal and her friend are talking about spending time with their significant others&quotechar families. Her friend asks about her recent outing with her boyfriend.""","""Brandon and his brother put cheese on their pasta at dinner.""","""pasta""",34,"""polar""","""qud_assessment""",NA,"""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""distributiveFiller""","""Crystal and her friend are talking about spending time with their significant others&quotechar families. Her friend asks about her recent outing with her boyfriend.""","""Brandon and his brother put cheese on their pasta at dinner.""","""pasta""",34,0,"""exhaustivity""",NA,"""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""Alexis and her friend both agreed that their lipstick collections needed refreshing when they had a drink together the other evening, and resolved to each buy a new one by the next time they saw each other. They are running errands together today. When they first meet up at the car wash, her friend asks what she got the last time she went to Sephora.""","""I got a lipstick at Sephora.""","""lipstick""",35,"""polar""","""qud_assessment""","""polar""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""Alexis and her friend both agreed that their lipstick collections needed refreshing when they had a drink together the other evening, and resolved to each buy a new one by the next time they saw each other. They are running errands together today. When they first meet up at the car wash, her friend asks what she got the last time she went to Sephora.""","""I got a lipstick at Sephora.""","""lipstick""",35,0.95,"""exhaustivity""","""polar""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""Brooke and her friend agreed when they spent time together last week that they would lift weights more often at the gym this coming week. They are meeting up to have coffee today. When they get a table at the coffee shop, her friend asks her what she did at the gym last time she went.""","""I lifted weights at the gym.""","""weights""",36,"""polar""","""qud_assessment""","""polar""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""Brooke and her friend agreed when they spent time together last week that they would lift weights more often at the gym this coming week. They are meeting up to have coffee today. When they get a table at the coffee shop, her friend asks her what she did at the gym last time she went.""","""I lifted weights at the gym.""","""weights""",36,0.96,"""exhaustivity""","""polar""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""filler""","""Steven and his friend bonded over their love of baking the last time they had dinner together. They are having dinner again tonight. At the restaurant, his friend asks what new baked goods he has made since they last met up.""","""I baked muffins.""","""baking""",37,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""filler""","""Steven and his friend bonded over their love of baking the last time they had dinner together. They are having dinner again tonight. At the restaurant, his friend asks what new baked goods he has made since they last met up.""","""I baked muffins.""","""baking""",37,0.94,"""exhaustivity""","""exhaustive""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""distributiveFiller""","""Robert and his friend are chatting about Robert&quotechars work at a nonprofit organization. His friend asks about the beach cleanup they held last week.""","""The volunteers wore shorts, since it was very hot that day.""","""volunteers""",38,"""exhaustive""","""qud_assessment""",NA,"""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""distributiveFiller""","""Robert and his friend are chatting about Robert&quotechars work at a nonprofit organization. His friend asks about the beach cleanup they held last week.""","""The volunteers wore shorts, since it was very hot that day.""","""volunteers""",38,0.04,"""exhaustivity""",NA,"""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""At Amanda and her friend&quotechars last meetup, they agreed to eat cereal for breakfast more often. They are planning on going for a hike today. At the trailhead, her friend asks her what she ate for breakfast.""","""I had cereal for breakfast.""","""cereal""",39,"""polar""","""qud_assessment""","""polar""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""At Amanda and her friend&quotechars last meetup, they agreed to eat cereal for breakfast more often. They are planning on going for a hike today. At the trailhead, her friend asks her what she ate for breakfast.""","""I had cereal for breakfast.""","""cereal""",39,0.03,"""exhaustivity""","""polar""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""pronounFiller""","""Janet and her friend are chatting about the recent local election. Her friend asks how the election turned out. ""","""Adam defeated Bill, and special interests promptly began lobbying him.""","""election""",40,"""polar""","""qud_assessment""",NA,"""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""pronounFiller""","""Janet and her friend are chatting about the recent local election. Her friend asks how the election turned out. ""","""Adam defeated Bill, and special interests promptly began lobbying him.""","""election""",40,0.05,"""exhaustivity""",NA,"""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""Ethan and his friend both enjoy talking on the phone to their friends and loved ones, and are going to have lunch together. When they arrive at the restaurant, his friend asks who he&quotechars been in touch with today.""","""I spoke to my partner on the phone.""","""partner""",41,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""Ethan and his friend both enjoy talking on the phone to their friends and loved ones, and are going to have lunch together. When they arrive at the restaurant, his friend asks who he&quotechars been in touch with today.""","""I spoke to my partner on the phone.""","""partner""",41,0.04,"""exhaustivity""","""exhaustive""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""distributiveFiller""","""George and his friend each have a sister, and they are talking about their siblings today. His friend asks what his sister has been up to lately.""","""Samantha and her friend Megan went to a country concert.""","""country concert""",42,"""exhaustive""","""qud_assessment""",NA,"""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""distributiveFiller""","""George and his friend each have a sister, and they are talking about their siblings today. His friend asks what his sister has been up to lately.""","""Samantha and her friend Megan went to a country concert.""","""country concert""",42,0.95,"""exhaustivity""",NA,"""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""Patricia and her friend both have a policy of giving not only wedding gifts, but also engagement gifts to their loved ones who are getting married. They will be meeting later today to buy houseplants together. Upon reaching the nursery, her friend asks what she sent her college roommate for her recent engagement.""","""I sent a fruit basket as an engagement gift.""","""fruit basket""",43,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
0,"""critical""","""Patricia and her friend both have a policy of giving not only wedding gifts, but also engagement gifts to their loved ones who are getting married. They will be meeting later today to buy houseplants together. Upon reaching the nursery, her friend asks what she sent her college roommate for her recent engagement.""","""I sent a fruit basket as an engagement gift.""","""fruit basket""",43,0.02,"""exhaustivity""","""exhaustive""","""English""","""2""","""Female""","""44""","""Yes.""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3XDD1E7DURAB1SDDS89U8L09MOE3PR""","""Language study""","""A 15-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$3.00""","""Fri Dec 14 16:03:23 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sun Jan 13 16:03:23 PST 2019""","""https://requester.mturk.com/mturk/manageHIT?HITId=31KSVEGZ3439ECMXLSJ4XXIWZ5AWRK""","""3YT88D1N099TNU58BQ47G8H9BAE3KQ""",0,"""Approved""","""Sat Dec 15 09:08:22 PST 2018""","""Fri Dec 14 16:03:29 PST 2018""","""Fri Dec 14 16:28:22 PST 2018""","""Sat Dec 15 09:08:34 PST 2018""","""""","""""","""""","""""","""[]""","""23.703416666666666"""
